#Name;Title;Emulator;CloneOf;Year;Manufacturer;Category;Players;Rotation;Control;Status;DisplayCount;DisplayType;AltRomname;AltTitle;Extra;Buttons;Series;Language;Region;Rating
batriderk;Armed Police Batrider (Korea) (Fri Feb 13 1998);mame;batrider;1998;Raizing / Eighting;;2;270;joystick (8-way),joystick (8-way);good;1;raster;batrider;;;3;;;;
batridert;Armed Police Batrider (Taiwan) (Mon Dec 22 1997);mame;batrider;1998;Raizing / Eighting;;2;270;joystick (8-way),joystick (8-way);good;1;raster;batrider;;;3;;;;
batrideru;Armed Police Batrider (USA) (Fri Feb 13 1998);mame;batrider;1998;Raizing / Eighting;;2;270;joystick (8-way),joystick (8-way);good;1;raster;batrider;;;3;;;;
armwarar1;Armored Warriors (Asia 940920);mame;armwar;1994;Capcom;;3;0;joystick (8-way),joystick (8-way),joystick (8-way);good;1;raster;armwar;;;3;;;;
armwara;Armored Warriors (Asia 941024);mame;armwar;1994;Capcom;;3;0;joystick (8-way),joystick (8-way),joystick (8-way);good;1;raster;armwar;;;3;;;;
armwar1d;Armored Warriors (Euro 941011 Phoenix Edition) (bootleg);mame;armwar;1994;bootleg;;3;0;joystick (8-way),joystick (8-way),joystick (8-way);good;1;raster;armwar;;;3;;;;
armwarr1;Armored Warriors (Euro 941011);mame;armwar;1994;Capcom;;3;0;joystick (8-way),joystick (8-way),joystick (8-way);good;1;raster;armwar;;;3;;;;
armwar;Armored Warriors (Euro 941024);mame;;1994;Capcom;;3;0;joystick (8-way),joystick (8-way),joystick (8-way);good;1;raster;;;;3;;;;
armwaru1;Armored Warriors (USA 940920);mame;armwar;1994;Capcom;;3;0;joystick (8-way),joystick (8-way),joystick (8-way);good;1;raster;armwar;;;3;;;;
armwaru;Armored Warriors (USA 941024);mame;armwar;1994;Capcom;;3;0;joystick (8-way),joystick (8-way),joystick (8-way);good;1;raster;armwar;;;3;;;;
aof;Art of Fighting / Ryuuko no Ken (NGM-044 ~ NGH-044);mame;;1992;SNK;;2;0;joystick (8-way),joystick (8-way);good;1;raster;neogeo;;;4;;;;
aof2a;Art of Fighting 2 / Ryuuko no Ken 2 (NGH-056);mame;aof2;1994;SNK;;2;0;joystick (8-way),joystick (8-way);good;1;raster;aof2;;;4;;;;
aof2;Art of Fighting 2 / Ryuuko no Ken 2 (NGM-056);mame;;1994;SNK;;2;0;joystick (8-way),joystick (8-way);good;1;raster;neogeo;;;4;;;;
aof3k;Art of Fighting 3 - The Path of the Warrior (Korean release);mame;aof3;1996;SNK;;2;0;joystick (8-way),joystick (8-way);good;1;raster;aof3;;;4;;;;
aof3;Art of Fighting 3 - The Path of the Warrior / Art of Fighting - Ryuuko no Ken Gaiden;mame;;1996;SNK;;2;0;joystick (8-way),joystick (8-way);good;1;raster;neogeo;;;4;;;;
asterixaad;Asterix (ver AAD);mame;asterix;1992;Konami;;2;0;joystick (8-way),joystick (8-way);imperfect;1;raster;asterix;;;2;;;;
asterixeaa;Asterix (ver EAA);mame;asterix;1992;Konami;;2;0;joystick (8-way),joystick (8-way);imperfect;1;raster;asterix;;;2;;;;
asterixeac;Asterix (ver EAC);mame;asterix;1992;Konami;;2;0;joystick (8-way),joystick (8-way);imperfect;1;raster;asterix;;;2;;;;
asterix;Asterix (ver EAD);mame;;1992;Konami;;2;0;joystick (8-way),joystick (8-way);imperfect;1;raster;;;;2;;;;
asterixj;Asterix (ver JAD);mame;asterix;1992;Konami;;2;0;joystick (8-way),joystick (8-way);imperfect;1;raster;asterix;;;2;;;;
asteroidb;Asteroids (bootleg on Lunar Lander hardware);mame;asteroid;1979;bootleg;;1;0;only_buttons;good;1;vector;asteroid;;;5;;;;
asteroid1;Asteroids (rev 1);mame;asteroid;1979;Atari;;1;0;only_buttons;good;1;vector;asteroid;;;5;;;;
asteroid2;Asteroids (rev 2);mame;asteroid;1979;Atari;;1;0;only_buttons;good;1;vector;asteroid;;;5;;;;
asteroid;Asteroids (rev 4);mame;;1979;Atari;;1;0;only_buttons;good;1;vector;;;;5;;;;
astdelux1;Asteroids Deluxe (rev 1);mame;astdelux;1980;Atari;;1;0;only_buttons;good;1;vector;astdelux;;;5;;;;
astdelux2;Asteroids Deluxe (rev 2);mame;astdelux;1980;Atari;;1;0;only_buttons;good;1;vector;astdelux;;;5;;;;
astdelux;Asteroids Deluxe (rev 3);mame;;1980;Atari;;1;0;only_buttons;good;1;vector;;;;5;;;;
astrobg;Astro Blaster (German);mame;astrob;1981;Sega;;2;270;joystick (2-way),joystick (2-way);good;1;raster;astrob;;;2;;;;
astrob1;Astro Blaster (version 1);mame;astrob;1981;Sega;;2;270;joystick (2-way),joystick (2-way);preliminary;1;raster;astrob;;;2;;;;
astrob2;Astro Blaster (version 2);mame;astrob;1981;Sega;;2;270;joystick (2-way),joystick (2-way);good;1;raster;astrob;;;2;;;;
astrob2a;Astro Blaster (version 2a);mame;astrob;1981;Sega;;2;270;joystick (2-way),joystick (2-way);good;1;raster;astrob;;;2;;;;
astrob2b;Astro Blaster (version 2b);mame;astrob;1981;Sega;;2;270;joystick (2-way),joystick (2-way);good;1;raster;astrob;;;2;;;;
astrob;Astro Blaster (version 3);mame;;1981;Sega;;2;270;joystick (2-way),joystick (2-way);good;1;raster;;;;2;;;;
astinvad;Astro Invader;mame;kamikaze;1980;Leijac Corporation (Stern Electronics license);;2;270;joystick (2-way),joystick (2-way);imperfect;1;raster;kamikaze;;;1;;;;
asurabus;Asura Buster - Eternal Warriors (Japan);mame;;2000;Fuuki;;2;0;joystick (8-way),joystick (8-way);imperfect;1;raster;;;;3;;;;
asurabusa;Asura Buster - Eternal Warriors (Japan) (ARCADIA review build);mame;asurabus;2000;Fuuki;;2;0;joystick (8-way),joystick (8-way);imperfect;1;raster;asurabus;;;4;;;;
athena;Athena;mame;;1986;SNK;;2;0;joystick (8-way),joystick (8-way);good;1;raster;;;;2;;;;
athenab;Athena (bootleg);mame;athena;1986;SNK;;2;0;joystick (8-way),joystick (8-way);good;1;raster;athena;;;2;;;;
avengers;Avengers (US set 1);mame;;1987;Capcom;;2;90;joystick (8-way),joystick (8-way);good;1;raster;;;;2;;;;
avengers2;Avengers (US set 2);mame;avengers;1987;Capcom;;2;90;joystick (8-way),joystick (8-way);good;1;raster;avengers;;;2;;;;
avspirit;Avenging Spirit;mame;;1991;Jaleco;;2;0;joystick (8-way),joystick (8-way);good;1;raster;;;;2;;;;
aztarac;Aztarac;mame;;1983;Centuri;;1;0;joystick (analog),dial;good;1;vector;;;;2;;;;
bonkadv;B.C. Kid / Bonk's Adventure / Kyukyoku!! PC Genjin;mame;;1994;Kaneko;;2;0;joystick (8-way),joystick (8-way);good;1;raster;;;;4;;;;
brapboys;B.Rap Boys (World);mame;;1992;Kaneko;;3;0;joystick (8-way),joystick (8-way),joystick (8-way);good;1;raster;;;;2;;;;
brapboyspj;B.Rap Boys Special (Japan);mame;brapboys;1992;Kaneko;;3;0;joystick (8-way),joystick (8-way),joystick (8-way);good;1;raster;brapboys;;;2;;;;
brapboyspu;B.Rap Boys Special (US);mame;brapboys;1992;Kaneko;;3;0;joystick (8-way),joystick (8-way),joystick (8-way);good;1;raster;brapboys;;;2;;;;
brapboysp;B.Rap Boys Special (World);mame;brapboys;1992;Kaneko;;3;0;joystick (8-way),joystick (8-way),joystick (8-way);good;1;raster;brapboys;;;2;;;;
bssoccer;Back Street Soccer (KRB-0031 PCB);mame;;1996;SunA (Unico license);;4;0;joystick (8-way),joystick (8-way),joystick (8-way),joystick (8-way);good;1;raster;;;;3;;;;
bssoccera;Back Street Soccer (KRB-0032A PCB);mame;bssoccer;1996;SunA (Unico license);;4;0;joystick (8-way),joystick (8-way),joystick (8-way),joystick (8-way);good;1;raster;bssoccer;;;3;;;;
baddudes;Bad Dudes vs. Dragonninja (US revision 1);mame;;1988;Data East USA;;2;0;joystick (8-way),joystick (8-way);good;1;raster;;;;2;;;;
bagman;Bagman;mame;;1982;Valadon Automation;;2;270;joystick (4-way),joystick (4-way);good;1;raster;;;;1;;;;
bagmans3;Bagman (Stern Electronics, revision A3);mame;bagman;1982;Valadon Automation (Stern Electronics license);;2;270;joystick (4-way),joystick (4-way);preliminary;1;raster;bagman;;;1;;;;
bagmans4;Bagman (Stern Electronics, revision A4);mame;bagman;1982;Valadon Automation (Stern Electronics license);;2;270;joystick (4-way),joystick (4-way);good;1;raster;bagman;;;1;;;;
bagmans;Bagman (Stern Electronics, revision A5);mame;bagman;1982;Valadon Automation (Stern Electronics license);;2;270;joystick (4-way),joystick (4-way);good;1;raster;bagman;;;1;;;;
bagmanj;Bagman (Taito);mame;bagman;1982;Valadon Automation (Taito license);;2;270;joystick (4-way),joystick (4-way);good;1;raster;bagman;;;1;;;;
bagmanmc;Bagman (bootleg on Moon Cresta hardware, set 1);mame;bagman;1982;bootleg;;2;90;joystick (8-way),joystick (8-way);imperfect;1;raster;bagman;;;1;;;;
bagmanm2;Bagman (bootleg on Moon Cresta hardware, set 2);mame;bagman;1984;bootleg (GIB);;2;90;joystick (8-way),joystick (8-way);imperfect;1;raster;bagman;;;1;;;;
bakubaku;Baku Baku Animal (J 950407 V1.000);mame;;1995;Sega;;4;0;joystick (8-way),joystick (8-way),joystick (8-way),joystick (8-way);imperfect;1;raster;stvbios;;;4;;;;
bangball;Bang Bang Ball (v1.05);mame;;1996;Banpresto / Kunihiko Tashiro+Goodhouse;;2;0;joystick (8-way),joystick (8-way);good;1;raster;;;;1;;;;
bangbead;Bang Bead;mame;;2000;Visco;;2;0;joystick (8-way),joystick (8-way);good;1;raster;neogeo;;;4;;;;
bankp;Bank Panic;mame;;1984;Sanritsu / Sega;;2;0;joystick (2-way),joystick (2-way);good;1;raster;;;;3;;;;
bstars2;Baseball Stars 2;mame;;1992;SNK;;2;0;joystick (8-way),joystick (8-way);good;1;raster;neogeo;;;4;;;;
batsugun;Batsugun;mame;;1993;Toaplan;;2;270;joystick (8-way),joystick (8-way);good;1;raster;;;;3;;;;
batsugunb;Batsugun (Korean PCB);mame;batsugun;1993;Toaplan;;2;270;joystick (8-way),joystick (8-way);good;1;raster;batsugun;;;3;;;;
batsuguna;Batsugun (older set);mame;batsugun;1993;Toaplan;;2;270;joystick (8-way),joystick (8-way);good;1;raster;batsugun;;;3;;;;
batsugunsp;Batsugun - Special Version;mame;batsugun;1993;Toaplan;;2;270;joystick (8-way),joystick (8-way);good;1;raster;batsugun;;;3;;;;
ts2j;Battle Arena Toshinden 2 (Japan 951124);mame;ts2;1995;Capcom / Takara;;2;0;joystick (8-way),joystick (8-way);imperfect;1;raster;ts2;;;6;;;;
ts2;Battle Arena Toshinden 2 (USA 951124);mame;;1995;Capcom / Takara;;2;0;joystick (8-way),joystick (8-way);imperfect;1;raster;coh1000c;;;6;;;;
ts2a;Battle Arena Toshinden 2 (USA 951124) Older;mame;ts2;1995;Capcom / Takara;;2;0;joystick (8-way),joystick (8-way);imperfect;1;raster;ts2;;;6;;;;
bbakraidja;Battle Bakraid (Japan) (Wed Apr 7 1999);mame;bbakraid;1999;Eighting;;2;270;joystick (8-way),joystick (8-way);good;1;raster;bbakraid;;;3;;;;
bbakraidc;Battle Bakraid - Unlimited Version (China) (Tue Jun 8 1999);mame;bbakraid;1999;Eighting;;2;270;joystick (8-way),joystick (8-way);good;1;raster;bbakraid;;;3;;;;
bbakraidj;Battle Bakraid - Unlimited Version (Japan) (Tue Jun 8 1999);mame;bbakraid;1999;Eighting;;2;270;joystick (8-way),joystick (8-way);good;1;raster;bbakraid;;;3;;;;
bbakraid;Battle Bakraid - Unlimited Version (USA) (Tue Jun 8 1999);mame;;1999;Eighting;;2;270;joystick (8-way),joystick (8-way);good;1;raster;;;;3;;;;
bchopper;Battle Chopper (World);mame;;1987;Irem;;2;0;joystick (8-way),joystick (8-way);good;1;raster;;;;4;;;;
batcira;Battle Circuit (Asia 970319);mame;batcir;1997;Capcom;;4;0;joystick (8-way),joystick (8-way),joystick (8-way),joystick (8-way);good;1;raster;batcir;;;2;;;;
batcird;Battle Circuit (Euro 970319 Phoenix Edition) (bootleg);mame;batcir;1997;bootleg;;4;0;joystick (8-way),joystick (8-way),joystick (8-way),joystick (8-way);good;1;raster;batcir;;;2;;;;
batcir;Battle Circuit (Euro 970319);mame;;1997;Capcom;;4;0;joystick (8-way),joystick (8-way),joystick (8-way),joystick (8-way);good;1;raster;;;;2;;;;
batcirj;Battle Circuit (Japan 970319);mame;batcir;1997;Capcom;;4;0;joystick (8-way),joystick (8-way),joystick (8-way),joystick (8-way);good;1;raster;batcir;;;2;;;;
flipshot;Battle Flip Shot;mame;;1998;Visco;;2;0;joystick (8-way),joystick (8-way);good;1;raster;neogeo;;;4;;;;
bgareggahk;Battle Garegga (Austria / Hong Kong) (Sat Feb 3 1996);mame;bgaregga;1996;Raizing / Eighting;;2;270;joystick (8-way),joystick (8-way);good;1;raster;bgaregga;;;3;;;;
bgaregga;Battle Garegga (Europe / USA / Japan / Asia) (Sat Feb 3 1996);mame;;1996;Raizing / Eighting;;2;270;joystick (8-way),joystick (8-way);good;1;raster;;;;3;;;;
bgareggatw;Battle Garegga (Taiwan / Germany) (Thu Feb 1 1996);mame;bgaregga;1996;Raizing / Eighting;;2;270;joystick (8-way),joystick (8-way);good;1;raster;bgaregga;;;3;;;;
bgareggat;Battle Garegga (location test) (Wed Jan 17 1996);mame;bgaregga;1996;Raizing / Eighting;;2;270;joystick (8-way),joystick (8-way);good;1;raster;bgaregga;;;3;;;;
bgaregganv;Battle Garegga - New Version (Austria / Hong Kong) (Sat Mar 2 1996);mame;bgaregga;1996;Raizing / Eighting;;2;270;joystick (8-way),joystick (8-way);good;1;raster;bgaregga;;;3;;;;
bgareggacn;Battle Garegga - Type 2 (Denmark / China) (Tue Apr 2 1996);mame;bgaregga;1996;Raizing / Eighting;;2;270;joystick (8-way),joystick (8-way);good;1;raster;bgaregga;;;3;;;;
bgareggat2;Battle Garegga - Type 2 (Europe / USA / Japan / Asia) (Sat Mar 2 1996);mame;bgaregga;1996;Raizing / Eighting;;2;270;joystick (8-way),joystick (8-way);good;1;raster;bgaregga;;;3;;;;
battlera;Battle Rangers (World);mame;;1988;Data East Corporation;;2;0;joystick (8-way),joystick (8-way);imperfect;1;raster;;;;3;;;;
bzonec;Battle Zone (cocktail);mame;bzone;1980;Atari;;1;0;double joystick;good;1;vector;bzone;;;1;;;;
bzonea;Battle Zone (rev 1);mame;bzone;1980;Atari;;1;0;double joystick;good;1;vector;bzone;;;1;;;;
bzone;Battle Zone (rev 2);mame;;1980;Atari;;1;0;double joystick;good;1;vector;;;;1;;;;
btoads;Battletoads;mame;;1994;Rare / Electronic Arts;;3;0;joystick (8-way),joystick (8-way),joystick (8-way);good;1;raster;;;;2;;;;
bayrouteb2;Bay Route (Datsu bootleg);mame;bayroute;1989;bootleg (Datsu);;2;0;joystick (8-way),joystick (8-way);preliminary;1;raster;bayroute;;;3;;;;
bayrouteb1;Bay Route (encrypted, protected bootleg);mame;bayroute;1989;bootleg (Datsu);;2;0;joystick (8-way),joystick (8-way);preliminary;1;raster;bayroute;;;3;;;;
bayroute1;Bay Route (set 1, US) (unprotected);mame;bayroute;1989;Sunsoft / Sega;;2;0;joystick (8-way),joystick (8-way);preliminary;1;raster;bayroute;;;3;;;;
bayroutej;Bay Route (set 2, Japan) (FD1094 317-0115);mame;bayroute;1989;Sunsoft / Sega;;2;0;joystick (8-way),joystick (8-way);good;1;raster;bayroute;;;3;;;;
bayroutejd;Bay Route (set 2, Japan) (bootleg of FD1094 317-0115 set);mame;bayroute;1989;bootleg;;2;0;joystick (8-way),joystick (8-way);good;1;raster;bayroute;;;3;;;;
bayroute;Bay Route (set 3, World) (FD1094 317-0116);mame;;1989;Sunsoft / Sega;;2;0;joystick (8-way),joystick (8-way);good;1;raster;;;;3;;;;
bayrouted;Bay Route (set 3, World) (bootleg of FD1094 317-0116 set);mame;bayroute;1989;bootleg;;2;0;joystick (8-way),joystick (8-way);good;1;raster;bayroute;;;3;;;;
blswhstla;Bells & Whistles (Asia, version M);mame;blswhstl;1991;Konami;;2;90;joystick (8-way),joystick (8-way);good;1;raster;blswhstl;;;2;;;;
blswhstl;Bells & Whistles (World, version L);mame;;1991;Konami;;2;90;joystick (8-way),joystick (8-way);good;1;raster;;;;2;;;;
berzerkf;Berzerk (French Speech, revision RC31);mame;berzerk;1980;Stern Electronics;;2;0;joystick (8-way),joystick (8-way);good;1;raster;berzerk;;;1;;;;
berzerkg;Berzerk (German Speech, revision RC32);mame;berzerk;1980;Stern Electronics;;2;0;joystick (8-way),joystick (8-way);good;1;raster;berzerk;;;1;;;;
berzerks;Berzerk (Spanish Speech, revision RC32);mame;berzerk;1980;Stern Electronics (Sonic License);;2;0;joystick (8-way),joystick (8-way);good;1;raster;berzerk;;;1;;;;
berzerkb;Berzerk (revision RC28);mame;berzerk;1980;Stern Electronics;;2;0;joystick (8-way),joystick (8-way);good;1;raster;berzerk;;;1;;;;
berzerka;Berzerk (revision RC31);mame;berzerk;1980;Stern Electronics;;2;0;joystick (8-way),joystick (8-way);good;1;raster;berzerk;;;1;;;;
berzerk;Berzerk (revision RC31A);mame;;1980;Stern Electronics;;2;0;joystick (8-way),joystick (8-way);good;1;raster;;;;1;;;;
punisherbz;Biaofeng Zhanjing (Chinese bootleg of The Punisher);mame;punisher;1993;bootleg;;2;0;joystick (8-way),joystick (8-way);good;1;raster;punisher;;;3;;;;
bigbang;Big Bang (9th Nov. 1993);mame;tdragon2;1993;NMK;;2;270;joystick (8-way),joystick (8-way);good;1;raster;tdragon2;;;3;;;;
bigfight;Big Fight - Big Trouble In The Atlantic Ocean;mame;;1992;Tatsumi;;4;0;joystick (8-way),joystick (8-way),joystick (8-way),joystick (8-way);imperfect;1;raster;;;;3;;;;
bigkarnk;Big Karnak;mame;;1991;Gaelco;;2;0;joystick (8-way),joystick (8-way);good;1;raster;;;;2;;;;
bigkarnkm;Big Karnak (Modular System);mame;bigkarnk;1991;Gaelco;;2;0;joystick (8-way),joystick (8-way);preliminary;1;raster;bigkarnk;;;2;;;;
biomtoyc;Biomechanical Toy (Ver. 1.0.1870);mame;biomtoy;1994;Gaelco;;2;0;joystick (8-way),joystick (8-way);good;1;raster;biomtoy;;;2;;;;
biomtoyb;Biomechanical Toy (Ver. 1.0.1878);mame;biomtoy;1995;Gaelco;;2;0;joystick (8-way),joystick (8-way);good;1;raster;biomtoy;;;2;;;;
biomtoya;Biomechanical Toy (Ver. 1.0.1884);mame;biomtoy;1995;Gaelco;;2;0;joystick (8-way),joystick (8-way);good;1;raster;biomtoy;;;2;;;;
biomtoy;Biomechanical Toy (Ver. 1.0.1885);mame;;1995;Gaelco;;2;0;joystick (8-way),joystick (8-way);good;1;raster;;;;2;;;;
bionicc;Bionic Commando (Euro);mame;;1987;Capcom;;2;0;joystick (8-way),joystick (8-way);good;1;raster;;;;2;;;;
bionicc1;Bionic Commando (US set 1);mame;bionicc;1987;Capcom;;2;0;joystick (8-way),joystick (8-way);good;1;raster;bionicc;;;2;;;;
bionicc2;Bionic Commando (US set 2);mame;bionicc;1987;Capcom;;2;0;joystick (8-way),joystick (8-way);good;1;raster;bionicc;;;2;;;;
bioniccbl;Bionic Commandos (bootleg, set 1);mame;bionicc;1987;bootleg;;2;0;joystick (8-way),joystick (8-way);good;1;raster;bionicc;;;2;;;;
bioniccbl2;Bionic Commandos (bootleg, set 2);mame;bionicc;1987;bootleg;;2;0;joystick (8-way),joystick (8-way);good;1;raster;bionicc;;;2;;;;
blkheart;Black Heart;mame;;1991;UPL;;2;0;joystick (8-way),joystick (8-way);good;1;raster;;;;2;;;;
blkheartj;Black Heart (Japan);mame;blkheart;1991;UPL;;2;0;joystick (8-way),joystick (8-way);good;1;raster;blkheart;;;2;;;;
blktiger;Black Tiger;mame;;1987;Capcom;;2;0;joystick (8-way),joystick (8-way);good;1;raster;;;;2;;;;
blktigerm;Black Tiger (Modular System);mame;blktiger;1991;bootleg (Gaelco / Ervisa);;0;0;;preliminary;1;raster;blktiger;;;;;;;
blktigerb1;Black Tiger (bootleg set 1);mame;blktiger;1987;bootleg;;2;0;joystick (8-way),joystick (8-way);good;1;raster;blktiger;;;2;;;;
blktigerb2;Black Tiger (bootleg set 2);mame;blktiger;1987;bootleg;;2;0;joystick (8-way),joystick (8-way);good;1;raster;blktiger;;;2;;;;
blktigera;Black Tiger (older);mame;blktiger;1987;Capcom;;2;0;joystick (8-way),joystick (8-way);good;1;raster;blktiger;;;2;;;;
blktigerb3;Black Tiger / Black Dragon (mixed bootleg?);mame;blktiger;1987;bootleg;;2;0;joystick (8-way),joystick (8-way);good;1;raster;blktiger;;;2;;;;
bwidow;Black Widow;mame;;1982;Atari;;1;0;double joystick;good;1;vector;;;;;;;;
bwidowp;Black Widow (prototype);mame;bwidow;1982;Atari;;1;0;double joystick;preliminary;1;vector;bwidow;;;;;;;
bmaster;Blade Master (World);mame;;1991;Irem;;2;0;joystick (8-way),joystick (8-way);good;1;raster;;;;2;;;;
blazeonj;Blaze On (Japan);mame;blazeon;1992;A.I (Atlus license);;2;0;joystick (8-way),joystick (8-way);good;1;raster;blazeon;;;2;;;;
blazeon;Blaze On (World);mame;;1992;A.I (Atlus license);;2;0;joystick (8-way),joystick (8-way);good;1;raster;;;;2;;;;
blazstar;Blazing Star;mame;;1998;Yumekobo;;2;0;joystick (8-way),joystick (8-way);good;1;raster;neogeo;;;4;;;;
blitzs;Blic;mame;spectrum;1990;<unknown>;;1;0;joystick (8-way),keyboard;good;1;raster;spectrum;;;1;;;;
blockhl;Block Hole;mame;;1989;Konami;;2;0;joystick (4-way),joystick (4-way);good;1;raster;;;;3;;;;
blockout3;Block Out (Europe and Oceania);mame;blockout;1989;Technos Japan / California Dreams;;2;0;joystick (8-way),joystick (8-way);good;1;raster;blockout;;;4;;;;
blockoutj;Block Out (Japan);mame;blockout;1989;Technos Japan / California Dreams;;2;0;joystick (8-way),joystick (8-way);good;1;raster;blockout;;;3;;;;
blockout;Block Out (set 1);mame;;1989;Technos Japan / California Dreams;;2;0;joystick (8-way),joystick (8-way);good;1;raster;;;;4;;;;
blockout2;Block Out (set 2);mame;blockout;1989;Technos Japan / California Dreams;;2;0;joystick (8-way),joystick (8-way);good;1;raster;blockout;;;4;;;;
bloodwar;Blood Warrior;mame;;1994;Kaneko;;2;0;joystick (8-way),joystick (8-way);good;1;raster;;;;4;;;;
bldyror2a;Bloody Roar 2 (Asia);mame;bldyror2;1998;Eighting / Raizing;;2;0;joystick (8-way),joystick (8-way);imperfect;1;raster;bldyror2;;;4;;;;
bldyror2j;Bloody Roar 2 (Japan);mame;bldyror2;1998;Eighting / Raizing;;2;0;joystick (8-way),joystick (8-way);imperfect;1;raster;bldyror2;;;4;;;;
bldyror2u;Bloody Roar 2 (USA);mame;bldyror2;1998;Eighting / Raizing;;2;0;joystick (8-way),joystick (8-way);imperfect;1;raster;bldyror2;;;4;;;;
bldyror2;Bloody Roar 2 (World);mame;;1998;Eighting / Raizing;;2;0;joystick (8-way),joystick (8-way);imperfect;1;raster;coh1002e;;;4;;;;
bjourneyh;Blue's Journey / Raguy (ALH-001);mame;bjourney;1990;Alpha Denshi Co.;;2;0;joystick (8-way),joystick (8-way);good;1;raster;bjourney;;;4;;;;
bjourney;Blue's Journey / Raguy (ALM-001 ~ ALH-001);mame;;1990;Alpha Denshi Co.;;2;0;joystick (8-way),joystick (8-way);good;1;raster;neogeo;;;4;;;;
bombjackt;Bomb Jack (Tecfri, Spain);mame;bombjack;1984;Tehkan (Tecfri licence);;2;90;joystick (8-way),joystick (8-way);good;1;raster;bombjack;;;1;;;;
bombjack;Bomb Jack (set 1);mame;;1984;Tehkan;;2;90;joystick (8-way),joystick (8-way);good;1;raster;;;;1;;;;
bombjack2;Bomb Jack (set 2);mame;bombjack;1984;Tehkan;;2;90;joystick (8-way),joystick (8-way);good;1;raster;bombjack;;;1;;;;
bbmanwj;Bomber Man World (Japan);mame;bbmanw;1992;Irem;;4;0;joystick (4-way),joystick (4-way),joystick (4-way),joystick (4-way);good;1;raster;bbmanw;;;2;;;;
bbmanwja;Bomber Man World (Japan, revised sound hardware);mame;bbmanw;1992;Irem;;4;0;joystick (4-way),joystick (4-way),joystick (4-way),joystick (4-way);good;1;raster;bbmanw;;;2;;;;
