#Name;Title;Emulator;CloneOf;Year;Manufacturer;Category;Players;Rotation;Control;Status;DisplayCount;DisplayType;AltRomname;AltTitle;Extra;Buttons;Series;Language;Region;Rating
mappyjp;Mappy (Japan);mame0.37b5;mappy;1983;Namco;;;;;;0;;mappy;;;;;;;
mappy;Mappy (US);mame0.37b5;;1983;Namco;;;;;;0;;;;;;;;;
marble;Marble Madness (set 1);mame0.37b5;;1984;Atari Games;;;;;;0;;;;;;;;;
marble2;Marble Madness (set 2);mame0.37b5;marble;1984;Atari Games;;;;;;0;;marble;;;;;;;
marblea;Marble Madness (set 3);mame0.37b5;marble;1984;Atari Games;;;;;;0;;marble;;;;;;;
mmaze;Marchen Maze (Japan);mame0.37b5;;1988;Namco;;;;;;0;;;;;;;;;
marineb;Marine Boy;mame0.37b5;;1982;Orca;;;;;;0;;;;;;;;;
mariner;Mariner;mame0.37b5;;1981;Amenip;;;;;;0;;;;;;;;;
mariojp;Mario Bros. (Japan);mame0.37b5;mario;1983;Nintendo;;;;;;0;;mario;;;;;;;
mario;Mario Bros. (US);mame0.37b5;;1983;Nintendo of America;;;;;;0;;;;;;;;;
mars;Mars;mame0.37b5;;1981;Artic;;;;;;0;;;;;;;;;
marvlanj;Marvel Land (Japan);mame0.37b5;marvland;1989;Namco;;;;;;0;;marvland;;;;;;;
marvland;Marvel Land (US);mame0.37b5;;1989;Namco;;;;;;0;;;;;;;;;
marvins;Marvin's Maze;mame0.37b5;;1983;SNK;;;;;;0;;;;;;;;;
masao;Masao;mame0.37b5;mario;1983;bootleg;;;;;;0;;mario;;;;;;;
masterw;Master of Weapon (World);mame0.37b5;;1989;Taito Corporation Japan;;;;;;0;;;;;;;;;
matmania;Mat Mania;mame0.37b5;;1985;Technos (Taito America license);;;;;;0;;;;;;;;;
maxrpm;Max RPM;mame0.37b5;;1986;Bally Midway;;;;;;0;;;;;;;;;
mayday;Mayday (set 1);mame0.37b5;;1980;<unknown>;;;;;;0;;;;;;;;;
maydaya;Mayday (set 2);mame0.37b5;mayday;1980;<unknown>;;;;;;0;;mayday;;;;;;;
mayhem;Mayhem 2002;mame0.37b5;;1985;Cinematronics;;;;;;0;;;;;;;;;
medlanes;Meadows Lanes;mame0.37b5;;1977;Meadows Games, Inc.;;;;;;0;;;;;;;;;
megaforc;Mega Force;mame0.37b5;starforc;1985;Tehkan (Video Ware license);;;;;;0;;starforc;;;;;;;
megaman;Mega Man - The Power Battle (Asia);mame0.37b5;;1995;Capcom;;;;;;0;;;;;;;;;
mtwins;Mega Twins (World);mame0.37b5;;1990;Capcom;;;;;;0;;;;;;;;;
megazone;Mega Zone;mame0.37b5;;1983;Konami;;;;;;0;;;;;;;;;
megaznik;Mega Zone (Kosuka);mame0.37b5;megazone;1983;Konami / Interlogic + Kosuka;;;;;;0;;megazone;;;;;;;
megatack;MegaTack;mame0.37b5;;1980;GamePlan (Centuri license);;;;;;0;;;;;;;;;
kikcubic;Meikyu Jima (Japan);mame0.37b5;;1988;Irem;;;;;;0;;;;;;;;;
meikyuh;Meikyuu Hunter G (Japan);mame0.37b5;ghostb;1987;Data East Corporation;;;;;;0;;ghostb;;;;;;;
mercsu;Mercs (US);mame0.37b5;mercs;1990;Capcom;;;;;;0;;mercs;;;;;;;
mercs;Mercs (World);mame0.37b5;;1990;Capcom;;;;;;0;;;;;;;;;
mermaid;Mermaid;mame0.37b5;;1982;Rock-ola;;;;;;0;;;;;;;;;
metafox;Meta Fox;mame0.37b5;;1989;Seta;;;;;;0;;;;;;;;;
mslug;Metal Slug - Super Vehicle-001;mame0.37b5;;1996;Nazca;;;;;;0;;neogeo;;;;;;;
mslug2;Metal Slug 2 - Super Vehicle-001/II;mame0.37b5;;1998;SNK;;;;;;0;;neogeo;;;;;;;
meteor;Meteoroids;mame0.37b5;;1981;Venture Line;;;;;;0;;;;;;;;;
metrocrs;Metro-Cross;mame0.37b5;;1985;Namco;;;;;;0;;;;;;;;;
mexico86;Mexico 86;mame0.37b5;kicknrun;1986;bootleg;;;;;;0;;kicknrun;;;;;;;
midresj;Midnight Resistance (Japan);mame0.37b5;midres;1989;Data East Corporation;;;;;;0;;midres;;;;;;;
midresu;Midnight Resistance (US);mame0.37b5;midres;1989;Data East USA;;;;;;0;;midres;;;;;;;
midres;Midnight Resistance (World);mame0.37b5;;1989;Data East Corporation;;;;;;0;;;;;;;;;
mikie;Mikie;mame0.37b5;;1984;Konami;;;;;;0;;;;;;;;;
mikiehs;Mikie (High School Graffiti);mame0.37b5;mikie;1984;Konami;;;;;;0;;mikie;;;;;;;
milliped;Millipede;mame0.37b5;;1982;Atari;;;;;;0;;;;;;;;;
minefld;Minefield;mame0.37b5;;1983;Stern;;;;;;0;;;;;;;;;
minigolf;Mini Golf (set 1);mame0.37b5;;1985;Bally/Sente;;;;;;0;;;;;;;;;
minigol2;Mini Golf (set 2);mame0.37b5;minigolf;1985;Bally/Sente;;;;;;0;;minigolf;;;;;;;
minivadr;Minivader;mame0.37b5;;1990;Taito Corporation;;;;;;0;;;;;;;;;
mmonkey;Minky Monkey;mame0.37b5;;1982;Technos + Roller Tron;;;;;;0;;;;;;;;;
minasan;Minnasanno Okagesamadesu;mame0.37b5;;1990;Monolith Corp.;;;;;;0;;neogeo;;;;;;;
mirninja;Mirai Ninja (Japan);mame0.37b5;;1988;Namco;;;;;;0;;;;;;;;;
missile;Missile Command (set 1);mame0.37b5;;1980;Atari;;;;;;0;;;;;;;;;
missile2;Missile Command (set 2);mame0.37b5;missile;1980;Atari;;;;;;0;;missile;;;;;;;
miaj;Missing in Action (Japan);mame0.37b5;mia;1989;Konami;;;;;;0;;mia;;;;;;;
mia2;Missing in Action (version S);mame0.37b5;mia;1989;Konami;;;;;;0;;mia;;;;;;;
mia;Missing in Action (version T);mame0.37b5;;1989;Konami;;;;;;0;;;;;;;;;
mrviking;Mister Viking;mame0.37b5;;1984;Sega;;;;;;0;;;;;;;;;
mrvikinj;Mister Viking (Japan);mame0.37b5;mrviking;1984;Sega;;;;;;0;;mrviking;;;;;;;
mizubaku;Mizubaku Daibouken (Japan);mame0.37b5;liquidk;1990;Taito Corporation;;;;;;0;;liquidk;;;;;;;
moguchan;Moguchan;mame0.37b5;;1982;Orca (Eastern Commerce Inc. license) (bootleg?);;;;;;0;;;;;;;;;
mole;Mole Attack;mame0.37b5;;1982;Yachiyo Electronics, Ltd.;;;;;;0;;;;;;;;;
monymony;Money Money;mame0.37b5;;1983;Zaccaria;;;;;;0;;;;;;;;;
miexchng;Money Puzzle Exchanger / Money Idol Exchanger;mame0.37b5;;1997;Face;;;;;;0;;neogeo;;;;;;;
monkeyd;Monkey Donkey;mame0.37b5;ckong;1981;bootleg;;;;;;0;;ckong;;;;;;;
monsterb;Monster Bash;mame0.37b5;;1982;Sega;;;;;;0;;;;;;;;;
moonal2;Moon Alien Part 2;mame0.37b5;;1980;Nichibutsu;;;;;;0;;;;;;;;;
moonal2b;Moon Alien Part 2 (older version);mame0.37b5;moonal2;1980;Nichibutsu;;;;;;0;;moonal2;;;;;;;
moonbase;Moon Base;mame0.37b5;invadpt2;;Nichibutsu;;;;;;0;;invadpt2;;;;;;;
mooncrsg;Moon Cresta (Gremlin);mame0.37b5;mooncrst;1980;Gremlin;;;;;;0;;mooncrst;;;;;;;
mooncrst;Moon Cresta (Nichibutsu);mame0.37b5;;1980;Nichibutsu;;;;;;0;;;;;;;;;
mooncrgx;Moon Cresta (bootleg on Galaxian hardware);mame0.37b5;mooncrst;1980;bootleg;;;;;;0;;mooncrst;;;;;;;
mooncrsb;Moon Cresta (bootleg set 1);mame0.37b5;mooncrst;1980;bootleg;;;;;;0;;mooncrst;;;;;;;
mooncrs2;Moon Cresta (bootleg set 2);mame0.37b5;mooncrst;1980;Nichibutsu;;;;;;0;;mooncrst;;;;;;;
mpatrol;Moon Patrol;mame0.37b5;;1982;Irem;;;;;;0;;;;;;;;;
mpatrolw;Moon Patrol (Williams);mame0.37b5;mpatrol;1982;Irem (Williams license);;;;;;0;;mpatrol;;;;;;;
moonqsr;Moon Quasar;mame0.37b5;;1980;Nichibutsu;;;;;;0;;;;;;;;;
mranger;Moon Ranger;mame0.37b5;mpatrol;1982;bootleg;;;;;;0;;mpatrol;;;;;;;
moonwalk;Moon Walker (Set 1);mame0.37b5;;1990;Sega;;;;;;0;;;;;;;;;
moonwlka;Moon Walker (Set 2);mame0.37b5;moonwalk;1990;Sega;;;;;;0;;moonwalk;;;;;;;
moonwlkb;Moon Walker (bootleg);mame0.37b5;moonwalk;1990;bootleg;;;;;;0;;moonwalk;;;;;;;
moonwar2;Moon War II (set 1);mame0.37b5;;1981;Stern;;;;;;0;;;;;;;;;
monwar2a;Moon War II (set 2);mame0.37b5;moonwar2;1981;Stern;;;;;;0;;moonwar2;;;;;;;
mkla1;Mortal Kombat (rev 1.0 08/08/92);mame0.37b5;mk;1992;Midway;;;;;;0;;mk;;;;;;;
mkla2;Mortal Kombat (rev 2.0 08/18/92);mame0.37b5;mk;1992;Midway;;;;;;0;;mk;;;;;;;
mkla3;Mortal Kombat (rev 3.0 08/31/92);mame0.37b5;mk;1992;Midway;;;;;;0;;mk;;;;;;;
mkla4;Mortal Kombat (rev 4.0 09/28/92);mame0.37b5;mk;1992;Midway;;;;;;0;;mk;;;;;;;
mk;Mortal Kombat (rev 5.0 T-Unit 03/19/93);mame0.37b5;;1992;Midway;;;;;;0;;;;;;;;;
mk3r10;Mortal Kombat 3 (rev 1.0);mame0.37b5;mk3;1994;Midway;;;;;;0;;mk3;;;;;;;
mk3r20;Mortal Kombat 3 (rev 2.0);mame0.37b5;mk3;1994;Midway;;;;;;0;;mk3;;;;;;;
mk3;Mortal Kombat 3 (rev 2.1);mame0.37b5;;1994;Midway;;;;;;0;;;;;;;;;
mk2r14;Mortal Kombat II (rev L1.4);mame0.37b5;mk2;1993;Midway;;;;;;0;;mk2;;;;;;;
mk2;Mortal Kombat II (rev L3.1);mame0.37b5;;1993;Midway;;;;;;0;;;;;;;;;
mk2r32;Mortal Kombat II (rev L3.2 (European));mame0.37b5;mk2;1993;Midway;;;;;;0;;mk2;;;;;;;
motorace;MotoRace USA;mame0.37b5;travrusa;1983;Irem (Williams license);;;;;;0;;travrusa;;;;;;;
motos;Motos;mame0.37b5;;1985;Namco;;;;;;0;;;;;;;;;
mtrap3;Mouse Trap (version 3);mame0.37b5;mtrap;1981;Exidy;;;;;;0;;mtrap;;;;;;;
mtrap4;Mouse Trap (version 4);mame0.37b5;mtrap;1981;Exidy;;;;;;0;;mtrap;;;;;;;
mtrap;Mouse Trap (version 5);mame0.37b5;;1981;Exidy;;;;;;0;;;;;;;;;
douni;Mr. Do vs. Unicorns;mame0.37b5;docastle;1983;Universal;;;;;;0;;docastle;;;;;;;
mrdot;Mr. Do! (Taito);mame0.37b5;mrdo;1982;Universal (Taito license);;;;;;0;;mrdo;;;;;;;
mrdo;Mr. Do! (Universal);mame0.37b5;;1982;Universal;;;;;;0;;;;;;;;;
mrdoy;Mr. Do! (Yukidaruma);mame0.37b5;mrdo;1982;bootleg;;;;;;0;;mrdo;;;;;;;
mrdofix;Mr. Do! (bugfixed);mame0.37b5;mrdo;1982;Universal (Taito license);;;;;;0;;mrdo;;;;;;;
docastle;Mr. Do's Castle (set 1);mame0.37b5;;1983;Universal;;;;;;0;;;;;;;;;
docastl2;Mr. Do's Castle (set 2);mame0.37b5;docastle;1983;Universal;;;;;;0;;docastle;;;;;;;
dowild;Mr. Do's Wild Ride;mame0.37b5;;1984;Universal;;;;;;0;;;;;;;;;
mrdu;Mr. Du!;mame0.37b5;mrdo;1982;bootleg;;;;;;0;;mrdo;;;;;;;
mrgoemon;Mr. Goemon (Japan);mame0.37b5;;1986;Konami;;;;;;0;;;;;;;;;
mrheli;Mr. HELI no Dai-Bouken;mame0.37b5;bchopper;1987;Irem;;;;;;0;;bchopper;;;;;;;
mrjong;Mr. Jong (Japan);mame0.37b5;;1983;Kiwako;;;;;;0;;;;;;;;;
mrlo;Mr. Lo!;mame0.37b5;mrdo;1982;bootleg;;;;;;0;;mrdo;;;;;;;
mrtnt;Mr. TNT;mame0.37b5;;1983;Telko;;;;;;0;;;;;;;;;
mspacman;Ms. Pac-Man;mame0.37b5;;1981;bootleg;;;;;;0;;;;;;;;;
mspacatk;Ms. Pac-Man Plus;mame0.37b5;mspacman;1981;hack;;;;;;0;;mspacman;;;;;;;
mnchmobl;Munch Mobile (Japan);mame0.37b5;joyfulr;1983;SNK (Centuri license);;;;;;0;;joyfulr;;;;;;;
mbomberj;Muscle Bomber - The Body Explosion (Japan);mame0.37b5;slammast;1993;Capcom;;;;;;0;;slammast;;;;;;;
mbombrdj;Muscle Bomber Duo - Heat Up Warriors (Japan);mame0.37b5;slammast;1993;Capcom;;;;;;0;;slammast;;;;;;;
mbombrd;Muscle Bomber Duo - Ultimate Team Battle (World);mame0.37b5;slammast;1993;Capcom;;;;;;0;;slammast;;;;;;;
mnight;Mutant Night;mame0.37b5;;1987;UPL (Kawakus license);;;;;;0;;;;;;;;;
mutnat;Mutation Nation;mame0.37b5;;1992;SNK;;;;;;0;;neogeo;;;;;;;
myherok;My Hero (Korea);mame0.37b5;myhero;1985;Coreland / Sega;;;;;;0;;myhero;;;;;;;
myhero;My Hero (US);mame0.37b5;;1985;Sega;;;;;;0;;;;;;;;;
mystston;Mysterious Stones;mame0.37b5;;1984;Technos;;;;;;0;;;;;;;;;
mysticm;Mystic Marathon;mame0.37b5;;1983;Williams;;;;;;0;;;;;;;;;
mysticri;Mystic Riders (World);mame0.37b5;;1992;Irem;;;;;;0;;;;;;;;;
nam1975;NAM-1975;mame0.37b5;;1990;SNK;;;;;;0;;neogeo;;;;;;;
nbajamr2;NBA Jam (rev 2.00 02/10/93);mame0.37b5;nbajam;1993;Midway;;;;;;0;;nbajam;;;;;;;
nbajam;NBA Jam (rev 3.01 04/07/93);mame0.37b5;;1993;Midway;;;;;;0;;;;;;;;;
nbajamt1;NBA Jam TE (rev 1.0 01/17/94);mame0.37b5;nbajam;1994;Midway;;;;;;0;;nbajam;;;;;;;
nbajamt2;NBA Jam TE (rev 2.0 01/28/94);mame0.37b5;nbajam;1994;Midway;;;;;;0;;nbajam;;;;;;;
nbajamt3;NBA Jam TE (rev 3.0 03/04/94);mame0.37b5;nbajam;1994;Midway;;;;;;0;;nbajam;;;;;;;
nbajamte;NBA Jam TE (rev 4.0 03/23/94);mame0.37b5;nbajam;1994;Midway;;;;;;0;;nbajam;;;;;;;
nbamaxht;NBA Maximum Hangtime (rev 1.0);mame0.37b5;;1996;Midway;;;;;;0;;;;;;;;;
nametune;Name That Tune;mame0.37b5;;1986;Bally/Sente;;;;;;0;;;;;;;;;
narc3;Narc (rev 3.20);mame0.37b5;narc;1988;Williams;;;;;;0;;narc;;;;;;;
narc;Narc (rev 7.00);mame0.37b5;;1988;Williams;;;;;;0;;;;;;;;;
nastar;Nastar (World);mame0.37b5;;1988;Taito Corporation Japan;;;;;;0;;;;;;;;;
nastarw;Nastar Warrior (US);mame0.37b5;nastar;1988;Taito America Corporation;;;;;;0;;nastar;;;;;;;
naughtyb;Naughty Boy;mame0.37b5;;1982;Jaleco;;;;;;0;;;;;;;;;
naughtyc;Naughty Boy (Cinematronics);mame0.37b5;naughtyb;1982;Jaleco (Cinematronics license);;;;;;0;;naughtyb;;;;;;;
naughtya;Naughty Boy (bootleg);mame0.37b5;naughtyb;1982;bootleg;;;;;;0;;naughtyb;;;;;;;
navalone;Navalone;mame0.37b5;;1980;Namco;;;;;;0;;;;;;;;;
nebulbee;Nebulous Bee;mame0.37b5;galaga;1984;hack;;;;;;0;;galaga;;;;;;;
kuniokub;Nekketsu Kouha Kunio-kun (Japan bootleg);mame0.37b5;renegade;1986;bootleg;;;;;;0;;renegade;;;;;;;
kuniokun;Nekketsu Kouha Kunio-kun (Japan);mame0.37b5;renegade;1986;Technos;;;;;;0;;renegade;;;;;;;
nemesuk;Nemesis (World?);mame0.37b5;nemesis;1985;Konami;;;;;;0;;nemesis;;;;;;;
nemesis;Nemesis (hacked?);mame0.37b5;;1985;Konami;;;;;;0;;;;;;;;;
nemoj;Nemo (Japan);mame0.37b5;nemo;1990;Capcom;;;;;;0;;nemo;;;;;;;
nemo;Nemo (World);mame0.37b5;;1990;Capcom;;;;;;0;;;;;;;;;
neobombe;Neo Bomberman;mame0.37b5;;1997;Hudson;;;;;;0;;neogeo;;;;;;;
neodrift;Neo Drift Out - New Technology;mame0.37b5;;1996;Visco;;;;;;0;;neogeo;;;;;;;
neomrdo;Neo Mr. Do!;mame0.37b5;;1996;Visco;;;;;;0;;neogeo;;;;;;;
turfmast;Neo Turf Masters / Big Tournament Golf;mame0.37b5;;1996;Nazca;;;;;;0;;neogeo;;;;;;;
neocup98;Neo-Geo Cup '98 - The Road to the Victory;mame0.37b5;;1998;SNK;;;;;;0;;neogeo;;;;;;;
puckman;New Puck-X;mame0.37b5;pacman;1980;hack;;;;;;0;;pacman;;;;;;;
nrallyx;New Rally X;mame0.37b5;;1981;Namco;;;;;;0;;;;;;;;;
newsin7;New Sinbad 7;mame0.37b5;;1983;ATW USA, Inc.;;;;;;0;;;;;;;;;
nibbler;Nibbler (set 1);mame0.37b5;;1982;Rock-ola;;;;;;0;;;;;;;;;
nibblera;Nibbler (set 2);mame0.37b5;nibbler;1982;Rock-ola;;;;;;0;;nibbler;;;;;;;
nitedrvr;Night Driver;mame0.37b5;;1976;Atari;;;;;;0;;;;;;;;;
nstocker;Night Stocker;mame0.37b5;;1986;Bally/Sente;;;;;;0;;;;;;;;;
ncombat;Ninja Combat;mame0.37b5;;1990;Alpha Denshi Co.;;;;;;0;;neogeo;;;;;;;
ncommand;Ninja Commando;mame0.37b5;;1992;Alpha Denshi Co.;;;;;;0;;neogeo;;;;;;;
ninjemak;Ninja Emaki (US);mame0.37b5;;1986;Nichibutsu;;;;;;0;;;;;;;;;
gaiden;Ninja Gaiden (World);mame0.37b5;;1988;Tecmo;;;;;;0;;;;;;;;;
ninjakd2;Ninja Kid II (set 1);mame0.37b5;;1987;UPL;;;;;;0;;;;;;;;;
ninjak2a;Ninja Kid II (set 2);mame0.37b5;ninjakd2;1987;UPL;;;;;;0;;ninjakd2;;;;;;;
ninjak2b;Ninja Kid II (set 3);mame0.37b5;ninjakd2;1987;UPL;;;;;;0;;ninjakd2;;;;;;;
ninjakj;Ninja Kids (Japan);mame0.37b5;ninjak;1990;Taito Corporation;;;;;;0;;ninjak;;;;;;;
ninjak;Ninja Kids (World);mame0.37b5;;1990;Taito Corporation Japan;;;;;;0;;;;;;;;;
ninjamas;Ninja Master's - haoh-ninpo-cho;mame0.37b5;;1996;ADK / SNK;;;;;;0;;neogeo;;;;;;;
nprinces;Ninja Princess;mame0.37b5;seganinj;1985;Sega;;;;;;0;;seganinj;;;;;;;
nprincsb;Ninja Princess (bootleg?);mame0.37b5;seganinj;1985;bootleg?;;;;;;0;;seganinj;;;;;;;
nprincsu;Ninja Princess (not encrypted);mame0.37b5;seganinj;1985;Sega;;;;;;0;;seganinj;;;;;;;
ryukendn;Ninja Ryukenden (Japan);mame0.37b5;gaiden;1989;Tecmo;;;;;;0;;gaiden;;;;;;;
nspirit;Ninja Spirit;mame0.37b5;;1988;Irem;;;;;;0;;;;;;;;;
nomnlnd;No Man's Land;mame0.37b5;;;Universal;;;;;;0;;;;;;;;;
nomnlndg;No Man's Land (Gottlieb);mame0.37b5;nomnlnd;;Universal (Gottlieb license);;;;;;0;;nomnlnd;;;;;;;
nova2001;Nova 2001 (Japan);mame0.37b5;;1983;UPL;;;;;;0;;;;;;;;;
nov2001u;Nova 2001 (US);mame0.37b5;nova2001;1983;UPL (Universal license);;;;;;0;;nova2001;;;;;;;
nunchaku;Nunchackun;mame0.37b5;;1985;Taito;;;;;;0;;;;;;;;;
offtwalc;Off the Wall (2-player cocktail);mame0.37b5;offtwall;1991;Atari Games;;;;;;0;;offtwall;;;;;;;
offtwall;Off the Wall (2/3-player upright);mame0.37b5;;1991;Atari Games;;;;;;0;;;;;;;;;
otwalls;Off the Wall (Sente);mame0.37b5;;1984;Bally/Sente;;;;;;0;;;;;;;;;
ohmygod;Oh My God! (Japan);mame0.37b5;;1993;Atlus;;;;;;0;;;;;;;;;
ogonsiro;Ohgon no Siro (Japan);mame0.37b5;gladiatr;1986;Taito Corporation;;;;;;0;;gladiatr;;;;;;;
olibochu;Oli-Boo-Chu;mame0.37b5;;1981;Irem + GDI;;;;;;0;;;;;;;;;
omegrace;Omega Race;mame0.37b5;;1981;Midway;;;;;;0;;;;;;;;;
ragnagrd;Operation Ragnagard / Shin-Oh-Ken;mame0.37b5;;1996;Saurus;;;;;;0;;neogeo;;;;;;;
orbitron;Orbitron;mame0.37b5;;;Signatron USA;;;;;;0;;;;;;;;;
ordyne;Ordyne (Japan);mame0.37b5;;1988;Namco;;;;;;0;;;;;;;;;
outrun;Out Run (set 1);mame0.37b5;;1986;Sega;;;;;;0;;;;;;;;;
outruna;Out Run (set 2);mame0.37b5;outrun;1986;Sega;;;;;;0;;outrun;;;;;;;
outrunb;Out Run (set 3);mame0.37b5;outrun;1986;Sega;;;;;;0;;outrun;;;;;;;
outzone;Out Zone;mame0.37b5;;1990;Toaplan;;;;;;0;;;;;;;;;
outzonep;Out Zone (bootleg);mame0.37b5;outzone;1990;bootleg;;;;;;0;;outzone;;;;;;;
overtop;Over Top;mame0.37b5;;1996;ADK;;;;;;0;;neogeo;;;;;;;
ozmawars;Ozma Wars;mame0.37b5;;1979;SNK;;;;;;0;;;;;;;;;
p47j;P-47 - The Freedom Fighter (Japan);mame0.37b5;p47;1988;Jaleco;;;;;;0;;p47;;;;;;;
p47;P-47 - The Phantom Fighter (World);mame0.37b5;;1988;Jaleco;;;;;;0;;;;;;;;;
pow;P.O.W. - Prisoners of War (US);mame0.37b5;;1988;SNK;;;;;;0;;;;;;;;;
pacnpal;Pac & Pal;mame0.37b5;;1983;Namco;;;;;;0;;;;;;;;;
pacnpal2;Pac & Pal (older);mame0.37b5;pacnpal;1983;Namco;;;;;;0;;pacnpal;;;;;;;
pacgal;Pac-Gal;mame0.37b5;mspacman;1981;hack;;;;;;0;;mspacman;;;;;;;
paclandm;Pac-Land (Midway);mame0.37b5;pacland;1984;[Namco] (Bally Midway license);;;;;;0;;pacland;;;;;;;
pacland;Pac-Land (set 1);mame0.37b5;;1984;Namco;;;;;;0;;;;;;;;;
pacland2;Pac-Land (set 2);mame0.37b5;pacland;1984;Namco;;;;;;0;;pacland;;;;;;;
pacland3;Pac-Land (set 3);mame0.37b5;pacland;1984;Namco;;;;;;0;;pacland;;;;;;;
pacnchmp;Pac-Man & Chomp Chomp;mame0.37b5;pacnpal;1983;Namco;;;;;;0;;pacnpal;;;;;;;
pacheart;Pac-Man (Hearts);mame0.37b5;pacman;1981;hack;;;;;;0;;pacman;;;;;;;
pacmanm;Pac-Man (Midway);mame0.37b5;pacman;1980;[Namco] (Midway license);;;;;;0;;pacman;;;;;;;
pacmod;Pac-Man (Midway, harder);mame0.37b5;pacman;1981;[Namco] (Midway license);;;;;;0;;pacman;;;;;;;
pacmanbl;Pac-Man (bootleg on Galaxian hardware);mame0.37b5;pacman;1981;bootleg;;;;;;0;;pacman;;;;;;;
pacplus;Pac-Man Plus;mame0.37b5;;1982;[Namco] (Midway license);;;;;;0;;;;;;;;;
pacmania;Pac-Mania;mame0.37b5;;1987;Namco;;;;;;0;;;;;;;;;
pacmanij;Pac-Mania (Japan);mame0.37b5;pacmania;1987;Namco;;;;;;0;;pacmania;;;;;;;
paintrlr;Paint Roller;mame0.37b5;crush;1981;bootleg;;;;;;0;;crush;;;;;;;
palamed;Palamedes (Japan);mame0.37b5;;1990;Taito Corporation;;;;;;0;;;;;;;;;
pandoras;Pandora's Palace;mame0.37b5;;1984;Konami/Interlogic;;;;;;0;;;;;;;;;
pang;Pang (World);mame0.37b5;;1989;Mitchell;;;;;;0;;;;;;;;;
pangb;Pang (bootleg);mame0.37b5;pang;1989;bootleg;;;;;;0;;pang;;;;;;;
pang3;Pang! 3 (Euro);mame0.37b5;;1995;Mitchell;;;;;;0;;;;;;;;;
pang3j;Pang! 3 (Japan);mame0.37b5;pang3;1995;Mitchell;;;;;;0;;pang3;;;;;;;
panicbom;Panic Bomber;mame0.37b5;;1994;Eighting / Hudson;;;;;;0;;neogeo;;;;;;;
paperboy;Paperboy;mame0.37b5;;1984;Atari Games;;;;;;0;;;;;;;;;
parodius;Parodius DA! (Japan);mame0.37b5;;1990;Konami;;;;;;0;;;;;;;;;
passsht;Passing Shot (2 Players);mame0.37b5;;;Sega;;;;;;0;;;;;;;;;
passshtb;Passing Shot (2 Players) (bootleg);mame0.37b5;passsht;;bootleg;;;;;;0;;passsht;;;;;;;
passht4b;Passing Shot (4 Players) (bootleg);mame0.37b5;passsht;;bootleg;;;;;;0;;passsht;;;;;;;
peekaboo;Peek-a-Boo!;mame0.37b5;;1993;Jaleco;;;;;;0;;;;;;;;;
pengo;Pengo (set 1);mame0.37b5;;1982;Sega;;;;;;0;;;;;;;;;
pengo2u;Pengo (set 2 not encrypted);mame0.37b5;pengo;1982;Sega;;;;;;0;;pengo;;;;;;;
pengo2;Pengo (set 2);mame0.37b5;pengo;1982;Sega;;;;;;0;;pengo;;;;;;;
pkunwarj;Penguin-Kun Wars (Japan);mame0.37b5;pkunwar;;UPL;;;;;;0;;pkunwar;;;;;;;
pkunwar;Penguin-Kun Wars (US);mame0.37b5;;;UPL;;;;;;0;;;;;;;;;
penta;Penta;mame0.37b5;pengo;1982;bootleg;;;;;;0;;pengo;;;;;;;
pepper2;Pepper II;mame0.37b5;;1982;Exidy;;;;;;0;;;;;;;;;
psoldier;Perfect Soldiers (Japan);mame0.37b5;;1993;Irem;;;;;;0;;;;;;;;;
peterpak;Peter Pack-Rat;mame0.37b5;;1984;Atari Games;;;;;;0;;;;;;;;;
phantasm;Phantasm (Japan);mame0.37b5;avspirit;1990;Jaleco;;;;;;0;;avspirit;;;;;;;
phantom2;Phantom II;mame0.37b5;;1979;Midway;;;;;;0;;;;;;;;;
phelios;Phelios (Japan);mame0.37b5;;1988;Namco;;;;;;0;;;;;;;;;
phoenix;Phoenix (Amstar);mame0.37b5;;1980;Amstar;;;;;;0;;;;;;;;;
phoenixa;Phoenix (Centuri);mame0.37b5;phoenix;1980;Amstar (Centuri license);;;;;;0;;phoenix;;;;;;;
phoenixc;Phoenix (IRECSA, G.G.I Corp);mame0.37b5;phoenix;1981;bootleg?;;;;;;0;;phoenix;;;;;;;
phoenix3;Phoenix (T.P.N.);mame0.37b5;phoenix;1980;bootleg;;;;;;0;;phoenix;;;;;;;
phoenixt;Phoenix (Taito);mame0.37b5;phoenix;1980;Taito;;;;;;0;;phoenix;;;;;;;
phozon;Phozon;mame0.37b5;;1983;Namco;;;;;;0;;;;;;;;;
pickin;Pickin';mame0.37b5;;1983;Valadon Automation;;;;;;0;;;;;;;;;
pignewta;Pig Newton (version A);mame0.37b5;pignewt;1983;Sega;;;;;;0;;pignewt;;;;;;;
pignewt;Pig Newton (version C);mame0.37b5;;1983;Sega;;;;;;0;;;;;;;;;
pigout;Pigout;mame0.37b5;;1990;Leland Corp.;;;;;;0;;;;;;;;;
pigouta;Pigout (alternate);mame0.37b5;pigout;1990;Leland Corp.;;;;;;0;;pigout;;;;;;;
pigskin;Pigskin 621AD;mame0.37b5;;1990;Bally Midway;;;;;;0;;;;;;;;;
pbaction;Pinball Action (set 1);mame0.37b5;;1985;Tehkan;;;;;;0;;;;;;;;;
pbactio2;Pinball Action (set 2);mame0.37b5;pbaction;1985;Tehkan;;;;;;0;;pbaction;;;;;;;
